Cow_ID,Day,Breed,Months after giving birth,Previous_Mastits_status,IUFL,EUFL,IUFR,EUFR,IURL,EURL,IURR,EURR,Temperature,Hardness,Pain,Milk_visibility
cow158,3,Jersey,3,0,283,251,200,254,151,211,285,214,27,1,1,0
cow958,4,Jersey,2,1,183,155,148,333,226,369,195,299,30,0,0,1
cow263,3,Jersey,1,0,188,310,331,213,148,283,179,255,25,0,0,1
cow14,1,Jersey,1,1,140,284,265,248,190,249,258,312,36,1,1,0
cow838,6,Jersey,6,0,243,290,174,373,309,336,219,164,44,0,0,0
cow455,3,Jersey,4,0,130,369,255,351,304,324,193,163,35,0,0,1
cow364,2,Jersey,1,0,147,339,204,215,137,218,161,237,36,1,1,0
cow915,1,Jersey,6,0,160,265,240,222,263,309,294,336,31,1,0,1
cow595,6,Jersey,1,1,302,224,151,271,228,276,218,249,31,0,0,0
cow620,4,Jersey,4,1,253,164,337,241,282,176,136,325,32,0,0,1
cow745,3,Jersey,2,0,134,218,227,306,162,361,121,327,33,1,0,0
cow857,2,Jersey,5,0,261,277,314,275,180,169,121,240,40,1,0,0
cow521,4,Jersey,4,0,271,228,322,191,245,221,290,182,51,0,0,0
cow985,5,Jersey,6,0,274,170,243,378,211,324,163,230,41,0,1,1
cow6,2,Jersey,5,0,290,153,161,280,138,288,261,185,50,1,0,1
cow386,2,Jersey,5,1,273,349,222,321,261,175,269,341,40,0,1,1
cow668,6,Jersey,3,1,315,178,335,230,174,325,228,188,41,1,0,0
cow769,2,Jersey,3,0,145,306,142,206,139,314,157,337,38,0,1,0
cow1059,3,Jersey,4,0,222,313,232,224,167,320,297,255,51,1,1,1
cow254,2,Jersey,5,0,169,312,207,233,244,332,159,198,42,1,0,1
cow486,5,Jersey,3,1,144,162,189,284,188,152,136,271,46,0,1,0
cow491,3,Jersey,1,1,273,192,194,260,192,335,188,337,43,0,0,1
cow533,3,Jersey,5,0,154,239,177,318,158,181,277,221,51,0,1,0
cow419,1,Jersey,6,1,143,281,187,365,257,355,206,236,28,1,1,0
cow600,3,Jersey,1,0,154,194,332,208,142,209,245,194,45,1,1,0
cow211,1,Jersey,6,1,138,272,132,393,273,340,304,333,54,1,0,0
cow1004,1,Jersey,6,0,199,318,212,333,271,306,274,278,27,0,0,1
cow949,5,Jersey,1,0,144,252,180,178,324,321,300,161,57,1,1,0
cow388,3,Jersey,5,1,143,187,276,324,179,249,291,283,56,0,1,0
cow368,6,Jersey,4,1,303,343,262,232,295,348,186,161,57,0,1,1
cow53,6,Jersey,4,0,261,236,332,277,291,253,189,249,53,0,0,1
cow420,1,Jersey,3,0,136,315,178,226,269,237,306,320,55,1,0,1
cow4,5,Jersey,4,0,279,244,325,289,309,210,196,279,47,0,0,0
cow499,2,Jersey,4,1,298,164,245,348,219,209,143,260,43,1,0,1
cow85,1,Jersey,6,0,312,153,199,381,297,364,301,301,52,1,0,1
cow957,3,Jersey,4,1,196,305,196,160,278,292,154,232,45,1,0,0
cow409,2,Jersey,1,0,213,168,267,370,138,192,280,320,51,1,0,0
cow742,2,Jersey,4,0,176,324,168,314,262,258,300,221,52,1,1,0
cow787,1,Jersey,2,1,257,265,212,329,174,229,183,225,25,0,0,1
cow775,3,Jersey,4,0,228,323,158,189,208,176,163,326,41,1,1,1
cow333,3,Jersey,1,1,180,330,207,260,155,179,212,245,53,1,1,1
cow206,5,Jersey,2,0,199,221,268,242,206,184,232,190,39,1,0,0
cow403,6,Jersey,4,1,204,191,214,370,254,170,313,326,51,0,0,0
cow590,5,Jersey,5,1,180,207,310,373,141,290,271,238,38,1,0,0
cow870,5,Jersey,2,0,133,153,281,181,212,205,167,298,49,1,0,1
cow763,5,Jersey,4,1,203,352,316,235,317,290,263,320,36,0,1,1
cow398,1,Jersey,4,1,152,283,141,156,206,195,297,337,28,0,1,1
cow59,2,Jersey,3,1,283,370,201,343,294,363,220,284,28,0,0,1
cow623,4,Jersey,6,1,295,365,256,239,193,267,180,180,57,0,0,0
cow915,1,Jersey,2,0,319,355,275,163,228,187,230,285,42,1,1,1
cow311,3,Jersey,5,0,233,215,332,221,250,171,138,205,51,0,1,1
cow96,2,Jersey,3,1,259,215,199,337,275,371,224,279,44,0,0,1
cow270,3,Jersey,1,0,293,157,254,269,255,192,159,331,39,0,1,0
cow973,3,Jersey,5,1,310,255,166,289,131,219,126,250,58,1,0,0
cow412,1,Jersey,5,1,233,225,135,181,226,301,193,306,41,0,1,1
cow929,6,Jersey,2,0,133,180,184,289,158,182,134,352,45,0,0,0
cow437,2,Jersey,6,1,199,241,142,152,200,227,307,176,44,1,0,1
cow411,3,Jersey,2,1,320,274,319,209,313,303,283,264,32,1,0,0
cow984,5,Jersey,5,0,150,250,335,255,234,274,123,329,40,0,1,1
cow314,2,Jersey,4,1,235,279,269,287,223,197,140,260,29,0,0,1
cow263,6,Jersey,2,1,291,264,318,251,194,196,123,253,56,1,1,0
cow208,5,Jersey,3,1,236,216,248,197,275,294,306,353,41,1,0,1
cow946,2,Jersey,4,1,282,221,156,204,268,213,312,268,58,1,0,0
cow962,4,Jersey,5,0,141,199,231,245,287,361,159,163,36,0,1,0
cow892,6,Jersey,1,1,237,238,190,156,270,299,162,202,46,0,1,0
cow778,1,Jersey,3,1,283,355,198,372,193,259,248,195,42,0,0,0
cow487,2,Jersey,2,1,134,340,180,224,236,316,310,210,44,0,1,0
cow111,1,Jersey,5,1,175,232,267,283,323,170,124,255,36,0,1,1
cow748,6,Jersey,3,0,282,169,217,374,296,188,246,315,49,0,0,0
cow713,2,Jersey,3,0,273,330,174,303,259,371,239,207,51,1,1,0
cow387,1,Jersey,5,1,296,340,196,352,286,204,237,257,38,1,1,0
cow906,4,Jersey,3,1,245,334,156,382,309,294,146,295,36,0,0,1
cow146,5,Jersey,4,0,225,304,186,266,190,178,276,335,30,1,0,1
cow671,1,Jersey,2,0,296,209,273,183,194,174,135,184,44,0,0,0
cow300,6,Jersey,4,0,161,242,331,360,227,353,207,162,31,0,1,1
cow64,3,Jersey,6,0,166,156,220,309,295,247,137,330,34,1,1,0
cow17,2,Jersey,1,0,256,314,201,324,236,167,257,178,25,0,1,1
cow64,1,Jersey,6,1,234,262,149,200,183,201,142,219,33,0,0,1
cow190,5,Jersey,4,0,164,178,241,202,138,271,310,311,46,1,0,0
cow189,3,Jersey,6,0,256,286,146,237,222,272,230,349,28,0,1,0
cow406,3,Jersey,4,1,203,259,318,353,261,346,162,267,25,0,0,1
cow744,4,Jersey,1,0,239,211,340,260,190,263,231,266,51,0,0,0
cow800,2,Jersey,4,0,196,159,252,170,286,258,184,222,28,1,0,1
cow925,4,Jersey,1,1,247,212,266,291,204,298,193,287,35,1,1,1
cow1055,6,Jersey,1,1,236,188,223,167,317,165,287,340,34,0,1,0
cow69,6,Jersey,2,1,156,360,222,389,145,258,160,257,44,0,0,1
cow715,3,Jersey,3,0,262,171,263,156,191,320,214,268,45,1,0,0
cow953,1,Jersey,4,0,130,355,192,344,164,261,203,196,48,0,1,1
cow519,2,Jersey,5,0,207,328,197,235,281,181,239,226,26,1,0,1
cow479,4,Jersey,3,1,229,332,314,158,155,207,272,339,37,0,1,1
cow37,3,Jersey,2,0,263,162,254,303,248,283,130,235,42,0,0,1
cow1093,4,Jersey,5,0,306,345,286,280,136,279,253,359,26,0,0,0
cow693,2,Jersey,4,0,247,179,162,244,290,301,241,239,28,1,1,1
cow575,3,Jersey,2,0,211,190,236,199,222,177,191,317,36,1,0,1
cow724,1,Jersey,3,1,194,197,195,248,187,280,302,270,25,1,0,1
cow340,5,Jersey,5,1,190,241,242,222,131,252,304,209,33,0,0,0
cow214,4,Jersey,5,1,295,219,140,391,302,276,242,351,35,1,1,0
cow563,2,Jersey,1,1,221,217,142,205,203,241,304,306,29,0,0,1
cow329,6,Jersey,2,1,137,203,324,183,325,347,209,259,45,0,1,0
cow615,1,Jersey,1,0,237,170,266,284,300,207,296,241,40,1,0,1
cow853,3,Jersey,5,1,313,267,257,327,236,155,283,246,55,1,0,0
cow127,3,Jersey,2,1,177,167,198,270,131,152,192,195,51,0,0,0
cow359,1,Jersey,3,0,242,243,202,263,190,298,181,155,40,0,0,0
cow174,2,Jersey,6,0,272,174,171,390,200,297,251,164,39,0,0,0
cow742,5,Jersey,5,0,205,233,313,171,167,166,227,295,28,1,0,0
cow603,4,Jersey,3,0,291,352,204,352,176,345,131,292,58,0,1,0
cow41,1,Jersey,1,1,215,244,278,222,159,300,220,188,47,1,1,1
cow752,5,Jersey,5,1,292,212,203,278,203,275,207,238,56,0,0,0
cow668,2,Jersey,2,1,184,247,320,323,257,275,233,245,49,0,1,1
cow34,1,Jersey,2,1,283,172,293,393,326,300,193,286,55,1,1,0
cow817,6,Jersey,4,0,321,181,323,281,274,164,255,327,43,1,0,1
cow147,3,Jersey,4,0,274,349,318,238,147,271,288,201,39,0,0,0
cow352,1,Jersey,3,1,288,368,270,312,248,217,150,340,43,0,1,1
cow442,4,Jersey,5,0,312,235,202,197,317,320,250,198,48,0,0,1
cow880,3,Jersey,3,0,240,174,180,227,198,368,240,252,24,0,1,0
cow1005,2,Jersey,3,0,283,251,265,324,203,173,295,262,53,0,1,0
cow199,4,Jersey,2,0,195,372,194,322,288,304,306,175,51,0,1,1
cow1031,6,Jersey,5,0,176,199,185,322,144,268,178,285,49,1,1,0
cow651,4,Jersey,2,1,236,195,142,200,254,191,275,289,29,0,1,1
cow634,2,Jersey,3,0,188,205,203,169,192,161,165,318,30,0,1,0
cow976,6,Jersey,2,1,145,345,215,323,265,245,177,290,44,0,0,1
cow850,1,Jersey,3,1,205,235,167,221,157,186,278,249,33,0,0,1
cow670,1,Jersey,4,1,202,198,130,298,237,324,206,173,35,0,0,0
cow1057,6,Jersey,3,1,305,347,177,180,229,164,154,345,25,1,1,0
cow462,5,Jersey,2,0,187,190,230,209,172,288,309,227,47,0,1,1
cow1093,5,Jersey,3,1,209,167,182,336,326,371,276,325,27,0,0,1
cow709,5,Jersey,6,0,168,293,303,257,141,248,138,177,26,0,0,1
cow944,3,Jersey,6,1,160,365,207,265,325,309,256,217,46,1,1,1
cow546,5,Jersey,4,0,280,353,260,353,147,179,255,157,49,1,0,1
cow130,5,Jersey,6,1,296,175,287,261,210,222,175,252,32,0,0,0
cow419,2,Jersey,4,0,181,239,305,232,259,355,302,265,56,0,1,0
cow660,1,Jersey,4,0,183,235,330,256,238,236,255,325,35,1,1,0
cow946,4,Jersey,4,1,261,291,269,265,237,272,265,197,57,0,0,0
cow482,5,Jersey,6,0,161,182,163,369,165,209,216,182,48,1,0,1
cow584,1,Jersey,6,0,151,369,204,375,261,332,290,328,58,1,1,1
cow685,4,Jersey,2,0,249,212,329,342,195,214,292,227,48,1,0,1
cow512,1,Jersey,5,1,261,243,242,272,276,284,135,232,26,0,1,1
cow657,2,Jersey,2,1,153,314,215,362,130,259,243,337,29,1,0,1
cow117,5,Jersey,2,1,243,214,315,202,304,192,163,354,42,1,0,0
cow781,2,Jersey,2,0,203,154,328,378,207,175,130,178,56,1,1,0
cow42,5,Jersey,2,0,179,300,180,234,201,257,173,318,54,0,0,0
cow958,4,Jersey,5,1,309,154,131,376,182,272,232,344,54,0,1,0
cow617,3,Jersey,1,1,311,358,259,269,200,369,203,301,41,0,1,0
cow281,3,Jersey,2,0,135,361,133,200,191,271,202,332,54,0,0,0
cow956,2,Jersey,6,0,280,273,159,186,184,340,293,261,56,0,1,0
cow348,1,Jersey,6,0,218,197,227,288,132,186,311,314,33,0,1,1
cow151,3,Jersey,6,1,255,231,262,349,196,233,224,205,48,0,0,0
cow563,4,Jersey,1,1,222,292,281,318,132,218,206,188,43,1,1,0
cow71,6,Jersey,5,0,227,201,230,174,184,327,153,153,28,0,0,1
cow254,5,Jersey,3,0,245,366,302,322,210,313,204,288,52,0,1,0
cow641,6,Jersey,1,0,287,326,191,347,172,307,263,189,41,1,0,1
cow81,6,Jersey,1,0,210,209,184,253,154,356,295,200,44,1,0,0
cow313,5,Jersey,5,0,240,153,194,214,287,154,248,186,42,0,0,0
cow601,3,Jersey,5,0,190,337,329,178,241,153,173,176,28,0,0,1
cow657,3,Jersey,3,0,303,267,212,235,136,372,201,249,35,1,1,0
cow40,1,Jersey,3,0,186,281,138,253,278,181,226,322,55,0,1,0
cow90,3,Jersey,3,0,253,245,178,233,185,273,263,216,33,1,1,1
cow1093,5,Jersey,5,1,244,211,330,201,276,169,280,257,58,0,0,0
cow65,2,Jersey,3,0,173,289,278,211,210,159,196,350,46,0,0,1
cow166,5,Jersey,5,1,149,318,324,344,172,338,253,360,54,0,1,0
cow981,5,Jersey,1,0,259,212,174,237,163,317,266,349,24,1,0,0
cow1090,1,Jersey,1,1,139,211,174,234,235,345,190,316,34,0,1,1
cow130,3,Jersey,6,0,309,313,220,357,171,236,288,355,24,1,1,0
cow492,6,Jersey,4,0,248,182,273,286,316,270,240,347,38,0,0,0
cow393,2,Jersey,2,0,174,168,273,172,272,310,282,243,39,0,1,1
cow575,4,Jersey,6,1,322,267,214,376,239,250,200,164,45,0,0,1
cow604,3,Jersey,3,0,285,261,277,234,166,343,246,166,36,0,1,1
cow126,1,Jersey,4,0,305,327,148,228,213,168,249,216,49,0,0,1
cow297,5,Jersey,4,1,273,232,151,241,224,364,255,325,56,1,1,0
cow96,5,Jersey,5,0,176,330,226,158,280,320,253,324,55,0,1,0
cow195,1,Jersey,1,1,205,295,189,294,262,352,196,252,43,0,0,0
cow31,5,Jersey,2,0,321,299,214,245,246,153,295,188,35,0,0,1
cow1043,4,Jersey,5,1,213,359,263,353,230,219,206,346,55,0,1,1
cow666,2,hostlene,2,0,149,253,167,239,244,278,257,238,48,1,0,1
cow211,6,Jersey,5,0,151,222,258,320,185,255,215,247,38,0,0,1
cow123,5,Jersey,2,1,147,336,311,240,272,267,181,194,45,0,1,1
cow232,1,Jersey,5,1,150,230,158,188,145,297,136,279,31,0,0,0
cow784,1,Jersey,2,0,225,254,302,247,313,268,122,284,36,0,1,1
cow303,3,Jersey,5,1,305,324,199,370,306,306,196,334,50,0,0,1
cow242,2,Jersey,3,0,229,332,190,219,231,240,172,203,27,1,1,0
cow109,6,Jersey,2,1,276,273,238,250,264,246,159,215,51,0,0,0
cow944,1,Jersey,2,0,288,277,341,356,241,289,265,165,58,0,0,1
cow286,6,Jersey,3,0,241,372,337,174,316,305,225,248,48,0,1,0
cow903,1,Jersey,1,0,288,242,218,380,246,353,128,338,44,0,1,1
cow481,1,Jersey,3,0,250,220,204,218,321,304,282,317,41,1,1,0
cow55,3,Jersey,5,1,221,316,313,389,290,362,217,350,29,1,1,1
cow1077,4,Jersey,4,1,208,226,282,196,134,268,262,358,51,1,0,1
cow224,4,Jersey,1,0,264,200,279,390,275,369,315,222,28,0,0,1
cow735,6,Jersey,6,0,247,304,270,205,201,341,177,246,46,0,1,0
cow773,3,Jersey,4,0,130,273,316,184,290,271,294,314,58,1,1,0
cow961,3,Jersey,4,1,253,222,191,208,146,155,291,320,26,1,0,0
cow197,1,Jersey,6,1,155,347,158,208,164,255,186,305,38,0,0,1
cow1095,4,Jersey,2,1,168,362,316,174,302,326,158,222,33,0,0,1
cow247,2,Jersey,3,0,188,347,158,382,254,199,241,221,24,0,0,1
cow262,3,Jersey,2,1,147,204,191,380,158,243,126,195,35,0,1,0
cow919,5,Jersey,6,1,309,331,304,214,199,283,141,249,29,1,0,0
cow170,2,Jersey,3,1,135,230,166,379,194,328,247,279,39,1,0,1
cow614,5,Jersey,1,1,223,235,343,308,221,270,275,333,47,1,1,0
cow113,1,Jersey,6,0,138,361,174,299,144,233,282,173,36,0,1,0
cow400,1,Jersey,6,0,279,152,196,199,268,242,172,172,56,1,1,0
cow1004,3,Jersey,3,1,240,354,288,384,257,361,293,312,48,0,0,1
cow830,4,Jersey,5,1,220,302,302,209,239,228,303,224,26,1,1,0
cow53,6,hostlene,1,0,281,328,160,374,256,152,151,252,39,0,0,1
cow179,1,Jersey,1,1,130,247,133,353,233,326,299,351,48,0,1,0
cow469,1,Jersey,3,0,229,217,196,248,297,251,156,156,53,1,1,1
cow1100,2,Jersey,3,1,248,314,339,321,290,197,134,193,30,1,0,0
cow198,1,Jersey,2,1,154,201,183,380,313,355,135,330,49,0,1,0
cow1083,4,Jersey,2,1,220,301,324,198,269,334,185,267,37,0,1,1
cow529,4,Jersey,4,1,308,285,160,178,282,239,302,151,55,1,1,1
cow41,3,Jersey,1,0,132,216,144,329,239,271,193,266,52,1,1,0
cow243,5,Jersey,1,0,276,228,143,151,133,313,124,162,58,1,0,1
cow426,3,Jersey,1,0,209,278,276,362,315,285,127,306,40,1,0,1
cow157,1,Jersey,2,1,245,327,280,393,159,322,298,286,27,0,1,0
cow109,1,Jersey,2,1,244,337,325,270,259,283,168,191,26,0,0,0
cow157,3,Jersey,6,0,185,214,180,152,175,225,266,213,49,1,0,1
cow476,2,Jersey,1,1,252,181,281,287,235,170,217,224,50,0,1,0
cow201,4,Jersey,2,1,286,218,140,346,149,197,313,338,53,1,0,0
cow668,6,Jersey,6,1,269,345,291,184,291,187,195,187,34,1,1,1
cow835,2,Jersey,1,0,271,231,156,310,221,177,132,344,46,0,1,1
cow830,3,Jersey,2,0,148,324,250,256,275,173,267,345,39,1,1,0
cow422,5,Jersey,1,0,274,159,253,186,217,178,256,190,57,0,0,1
cow95,3,Jersey,6,1,154,223,270,185,272,184,211,333,35,1,0,1
cow751,5,Jersey,3,1,163,358,325,295,189,336,144,259,27,0,1,1
cow1079,2,Jersey,5,0,226,197,286,337,327,216,167,175,36,1,0,1
cow362,2,Jersey,5,1,250,291,181,389,166,281,163,165,44,0,0,1
cow554,1,Jersey,5,0,233,161,168,176,307,160,232,202,44,1,0,1
cow605,5,Jersey,4,0,153,265,170,223,288,339,249,291,28,0,1,1
cow319,6,Jersey,4,1,301,326,323,200,152,230,189,292,41,1,0,0
cow448,5,Jersey,6,0,270,247,143,297,176,288,156,192,33,1,1,1
cow1084,1,Jersey,2,1,229,357,206,344,183,194,240,154,57,0,0,0
cow651,3,Jersey,5,0,199,262,244,378,269,184,150,211,28,1,1,0
cow502,5,Jersey,4,1,221,324,306,278,174,238,244,277,24,1,0,0
cow1074,6,Jersey,3,0,289,371,305,237,282,207,302,174,44,0,0,0
cow686,5,Jersey,4,1,155,300,180,205,207,228,231,204,30,0,0,1
cow429,5,Jersey,1,1,228,307,184,331,206,158,314,265,25,1,0,1
cow580,3,Jersey,1,1,147,326,179,355,166,209,219,246,45,1,1,0
cow850,5,Jersey,3,1,199,356,308,349,231,328,236,326,31,1,0,0
cow705,5,Jersey,2,0,213,254,157,192,291,372,141,244,26,1,1,1
cow1032,4,Jersey,3,0,150,320,284,257,276,303,236,252,51,0,0,0
cow604,6,Jersey,4,0,265,313,294,292,232,168,288,331,52,1,0,1
cow986,1,Jersey,5,1,236,332,258,369,144,286,284,225,56,1,0,1
cow492,1,Jersey,1,0,288,348,218,252,157,280,194,216,46,0,1,1
cow216,4,Jersey,5,0,201,184,230,218,203,234,265,319,41,1,1,1
cow878,3,Jersey,2,1,308,259,148,210,257,162,276,317,25,0,0,1
cow232,6,Jersey,3,0,190,258,137,342,193,294,279,257,45,0,1,1
cow319,5,Jersey,3,0,197,347,184,263,154,271,282,272,49,1,0,0
cow738,5,Jersey,2,0,225,321,272,204,308,370,147,281,28,0,1,0
cow591,2,Jersey,4,1,210,335,143,353,193,242,291,232,41,1,0,1
cow143,4,Jersey,3,0,220,332,208,203,154,203,219,277,39,1,1,0
cow620,3,Jersey,5,1,208,320,243,389,175,217,153,323,39,1,1,1
cow529,2,Jersey,4,1,322,323,185,186,261,347,212,331,27,1,0,0
cow909,5,Jersey,5,1,165,256,260,379,130,264,173,268,36,0,1,0
cow536,4,Jersey,4,0,308,190,323,247,130,317,260,344,44,0,0,0
cow884,5,Jersey,3,1,186,171,242,314,254,330,188,240,43,1,1,1
cow510,2,hostlene,2,0,188,352,332,224,305,240,200,206,46,1,0,1
cow759,1,Jersey,2,1,186,218,189,170,278,363,281,255,25,0,0,0
cow1031,5,Jersey,2,0,172,327,154,360,248,360,305,218,41,1,0,0
cow470,3,Jersey,1,0,308,249,259,256,195,323,138,163,35,0,0,0
cow533,4,Jersey,1,1,215,295,192,371,221,229,215,169,45,1,0,1
cow216,2,Jersey,1,1,322,234,232,208,209,234,264,305,49,1,1,1
cow687,6,Jersey,4,0,309,166,173,192,269,320,269,251,47,0,0,0
cow481,2,Jersey,2,1,285,211,161,380,251,259,172,255,43,0,0,0
cow1030,1,Jersey,1,1,159,242,144,202,172,231,140,296,37,0,0,1
cow249,1,Jersey,3,0,293,320,276,265,186,366,230,243,48,1,0,1
cow788,6,Jersey,2,1,181,264,201,301,188,293,203,198,35,0,0,0
cow1063,1,Jersey,4,1,171,362,141,310,242,247,215,236,30,1,1,0
cow341,5,Jersey,2,0,257,214,260,239,199,323,147,275,28,0,0,1
cow694,6,Jersey,2,0,280,168,315,267,275,251,168,304,58,1,1,0
cow1053,1,Jersey,1,0,263,177,337,324,208,251,308,300,56,1,1,1
cow682,2,Jersey,3,0,257,245,181,365,152,353,198,158,48,1,1,1
cow184,6,Jersey,1,0,290,346,228,279,297,329,272,185,39,1,1,0
cow91,5,Jersey,3,1,184,321,316,277,300,313,296,157,45,1,1,1
cow20,3,Jersey,6,1,264,355,278,392,131,274,279,164,41,0,1,0
cow909,3,Jersey,6,1,280,369,175,254,260,173,146,296,53,1,1,0
cow674,4,Jersey,5,0,301,247,224,254,293,360,294,303,50,1,0,1
cow68,5,Jersey,1,1,163,243,272,190,195,324,281,199,35,1,1,1
cow620,6,Jersey,6,1,201,339,314,366,172,354,127,320,45,1,0,1
cow143,6,Jersey,2,1,156,223,203,252,223,263,288,283,44,1,1,1
cow999,1,Jersey,3,0,217,311,226,330,281,180,185,231,44,1,0,1
cow1085,6,Jersey,4,0,173,294,326,329,220,259,309,303,40,1,1,0
cow228,3,Jersey,5,0,138,192,144,153,199,347,210,315,37,0,1,0
cow403,6,Jersey,3,0,175,176,319,166,198,216,283,338,52,0,0,1
cow1089,2,Jersey,2,0,167,367,332,208,285,327,140,330,40,1,1,0
cow496,5,Jersey,1,0,257,152,174,387,135,210,151,275,50,0,0,1
cow770,5,Jersey,4,0,148,296,289,352,271,305,214,195,56,0,1,1
cow328,1,Jersey,1,0,249,245,285,241,278,369,165,245,36,1,1,1
cow507,3,Jersey,4,0,232,211,182,192,184,345,272,259,40,1,0,0
cow244,2,Jersey,4,0,228,205,315,284,173,286,292,199,46,0,0,0
cow904,5,Jersey,1,1,140,319,167,218,192,284,301,336,33,0,0,1
cow115,2,Jersey,3,0,215,268,156,334,143,232,173,177,30,0,1,1
cow151,5,Jersey,4,0,165,191,281,301,289,336,148,278,39,0,0,1
cow286,6,Jersey,5,0,214,184,264,376,255,257,142,198,40,1,1,0
cow165,6,Jersey,5,1,246,316,214,216,185,306,304,284,26,1,0,0
cow964,2,Jersey,1,1,312,359,269,198,182,215,224,340,57,1,1,0
cow217,4,Jersey,6,1,245,254,336,338,231,339,248,197,58,1,0,1
cow349,1,Jersey,3,1,192,318,271,299,231,329,170,237,25,1,1,1
cow169,3,Jersey,1,0,313,298,267,288,255,184,154,337,56,1,0,1
cow173,3,Jersey,3,0,281,226,147,323,303,370,125,302,29,1,0,0
cow826,2,Jersey,1,1,214,335,248,232,169,250,194,350,43,0,1,1
cow696,6,Jersey,2,1,301,164,226,219,275,274,192,334,57,1,0,0
cow304,2,Jersey,4,1,235,299,228,257,189,352,241,288,26,0,0,1
cow634,6,Jersey,5,1,163,199,322,385,252,295,200,214,50,0,1,0
cow392,2,Jersey,4,1,234,269,274,157,317,159,186,218,41,0,0,1
cow477,3,Jersey,5,1,171,247,336,319,149,238,271,238,38,1,1,1
cow997,3,Jersey,4,1,296,283,296,189,325,168,284,224,34,0,1,1
cow696,1,Jersey,2,1,291,211,278,313,259,344,305,338,28,1,0,0
cow95,1,Jersey,6,0,184,317,311,249,254,246,260,286,40,1,0,0
cow996,4,Jersey,1,0,304,341,130,192,154,219,196,336,34,0,1,1
cow964,5,Jersey,1,0,179,255,141,343,192,181,312,354,58,1,0,1
cow826,1,Jersey,4,1,148,240,275,340,192,339,193,234,25,0,0,1
cow1002,6,Jersey,3,1,256,321,191,257,262,156,130,199,35,1,0,0
cow913,5,Jersey,5,1,263,200,307,303,213,330,216,168,49,0,1,0
cow468,3,Jersey,5,0,173,317,228,326,276,188,230,304,31,1,0,1
cow981,3,Jersey,1,1,186,280,168,374,245,241,296,355,41,1,1,0
cow131,5,Jersey,1,0,196,244,326,258,217,236,177,179,43,0,1,0
cow1071,3,Jersey,3,0,285,296,319,366,198,223,276,154,34,0,1,0
cow801,4,Jersey,3,1,265,362,236,388,317,153,310,158,52,1,1,0
cow334,2,Jersey,5,1,160,287,313,367,194,156,248,268,58,1,0,1
cow814,4,Jersey,5,0,170,164,304,243,136,303,134,164,52,0,0,0
cow194,3,Jersey,4,1,142,287,261,348,162,300,296,323,52,0,0,1
cow154,5,Jersey,6,0,308,351,163,192,173,246,156,343,46,0,1,1
cow820,6,Jersey,4,1,255,273,320,251,320,213,195,228,53,1,1,1
cow265,1,Jersey,2,0,295,330,195,261,244,247,253,313,25,1,0,1
cow491,3,Jersey,6,0,188,295,231,182,322,205,133,169,28,0,0,1
cow427,5,Jersey,4,1,280,204,182,316,180,262,179,276,46,0,0,1
cow857,3,Jersey,4,0,218,354,271,181,303,171,174,286,53,1,1,0
cow590,6,Jersey,1,1,158,163,159,176,147,227,231,248,32,0,1,0
cow763,3,Jersey,1,1,176,335,170,162,309,179,297,284,55,0,0,0
cow151,3,Jersey,6,1,266,275,289,311,135,199,227,339,34,1,0,0
cow767,2,Jersey,5,0,189,188,220,212,197,295,291,170,29,0,1,0
cow1039,5,Jersey,1,1,143,299,215,193,185,326,138,171,42,1,0,1
cow305,5,Jersey,3,1,145,370,140,371,149,306,311,284,38,1,1,1
cow178,5,Jersey,2,1,203,312,303,380,287,299,164,357,49,1,1,1
cow335,3,Jersey,6,0,181,343,142,352,177,215,259,210,44,0,0,1
cow321,6,Jersey,5,0,317,349,201,393,202,160,262,210,37,0,0,1
cow100,2,Jersey,1,1,168,257,139,201,270,277,312,219,40,1,0,1
cow875,1,Jersey,2,1,248,169,274,305,175,207,285,345,32,1,1,0
cow388,6,Jersey,3,1,138,174,241,322,296,366,170,164,27,0,0,0
cow930,2,Jersey,3,1,269,331,233,198,233,228,245,343,51,0,1,1
cow527,6,Jersey,1,0,204,291,301,204,240,154,147,206,28,1,0,0
cow451,1,Jersey,2,1,134,369,312,151,180,189,164,257,55,1,0,1
cow1002,4,Jersey,2,1,321,174,201,174,271,227,173,265,44,0,0,1
cow153,3,Jersey,6,0,193,280,228,233,286,269,128,284,41,1,0,1
cow687,1,Jersey,4,0,312,313,259,388,221,186,254,314,26,1,1,0
cow1040,4,Jersey,6,0,320,204,288,293,262,259,149,235,41,1,1,1
cow142,1,Jersey,2,1,280,166,273,356,179,323,202,261,42,1,0,1
cow916,6,Jersey,3,1,130,217,331,373,272,358,312,239,56,1,1,0
cow395,2,Jersey,6,0,290,312,130,287,321,264,170,168,48,0,1,1
cow193,2,Jersey,6,1,160,293,291,199,283,264,191,270,54,1,0,0
cow538,5,Jersey,4,0,280,276,137,332,135,304,238,228,34,0,0,1
cow587,4,Jersey,5,0,174,237,314,356,241,302,201,339,49,1,1,0
cow740,3,Jersey,6,1,272,313,254,278,228,163,186,339,51,1,0,0
cow677,6,Jersey,1,1,238,156,174,163,217,366,140,356,25,0,1,0
cow731,6,Jersey,2,0,308,358,225,276,280,197,154,255,52,0,1,0
cow984,3,Jersey,6,0,133,341,340,260,231,312,261,303,43,0,1,1
